player_name,year,salary,player_option,team_option,guaranteed_salary
Stephen Curry,1,"$55,761,216",FALSE,FALSE,"$115,368,033"
Stephen Curry,2,"$59,606,817",FALSE,FALSE,"$115,368,033"
Nikola Jokić,1,"$51,415,938",FALSE,FALSE,"$165,673,578"
Nikola Jokić,2,"$55,224,526",FALSE,FALSE,"$165,673,578"
Nikola Jokić,3,"$59,033,114",FALSE,FALSE,"$165,673,578"
Nikola Jokić,4,"$62,841,702",True,FALSE,"$165,673,578"
Joel Embiid,1,"$51,415,938",FALSE,FALSE,"$106,640,464"
Joel Embiid,2,"$55,224,526",FALSE,FALSE,"$106,640,464"
Kevin Durant,1,"$51,179,021",FALSE,FALSE,"$105,887,630"
Kevin Durant,2,"$54,708,609",FALSE,FALSE,"$105,887,630"
Bradley Beal,1,"$50,203,930",FALSE,FALSE,"$103,870,200"
Bradley Beal,2,"$53,666,270",FALSE,FALSE,"$103,870,200"
Bradley Beal,3,"$57,128,610",True,FALSE,"$103,870,200"
Jaylen Brown,1,"$49,700,000",FALSE,FALSE,"$288,260,000"
Jaylen Brown,2,"$53,676,000",FALSE,FALSE,"$288,260,000"
Jaylen Brown,3,"$57,652,000",FALSE,FALSE,"$288,260,000"
Jaylen Brown,4,"$61,628,000",FALSE,FALSE,"$288,260,000"
Jaylen Brown,5,"$65,604,000",FALSE,FALSE,"$288,260,000"
Devin Booker,1,"$49,205,800",FALSE,FALSE,"$220,441,984"
Devin Booker,2,"$53,142,264",FALSE,FALSE,"$220,441,984"
Devin Booker,3,"$57,078,728",FALSE,FALSE,"$220,441,984"
Devin Booker,4,"$61,015,192",FALSE,FALSE,"$220,441,984"
Karl-Anthony Towns,1,"$49,205,800",FALSE,FALSE,"$159,426,792"
Karl-Anthony Towns,2,"$53,142,264",FALSE,FALSE,"$159,426,792"
Karl-Anthony Towns,3,"$57,078,728",FALSE,FALSE,"$159,426,792"
Karl-Anthony Towns,4,"$61,015,192",True,FALSE,"$159,426,792"
Paul George,1,"$49,205,800",FALSE,FALSE,"$154,998,270"
Paul George,2,"$51,666,090",FALSE,FALSE,"$154,998,270"
Paul George,3,"$54,126,380",FALSE,FALSE,"$154,998,270"
Paul George,4,"$56,586,670",True,FALSE,"$154,998,270"
Kawhi Leonard,1,"$49,205,800",FALSE,FALSE,"$149,505,800"
Kawhi Leonard,2,"$50,000,000",FALSE,FALSE,"$149,505,800"
Kawhi Leonard,3,"$50,300,000",FALSE,FALSE,"$149,505,800"
Jimmy Butler,1,"$48,798,677",FALSE,FALSE,"$48,798,677"
Jimmy Butler,2,"$52,413,394",True,FALSE,"$48,798,677"
Giannis Antetokounmpo,1,"$48,787,676",FALSE,FALSE,"$161,370,692"
Giannis Antetokounmpo,2,"$54,126,450",FALSE,FALSE,"$161,370,692"
Giannis Antetokounmpo,3,"$58,456,566",FALSE,FALSE,"$161,370,692"
Giannis Antetokounmpo,4,"$62,786,682",True,FALSE,"$161,370,692"
Damian Lillard,1,"$48,787,676",True,FALSE,"$102,914,126"
Damian Lillard,2,"$54,126,450",FALSE,FALSE,"$102,914,126"
Damian Lillard,3,"$58,456,566",True,FALSE,"$102,914,126"
LeBron James,1,"$48,728,845",FALSE,FALSE,"$48,728,845"
LeBron James,2,"$52,627,153",True,FALSE,"$48,728,845"
Rudy Gobert,1,"$43,827,586",FALSE,FALSE,"$43,827,586"
Rudy Gobert,2,"$46,655,172",True,FALSE,"$43,827,586"
Anthony Davis,1,"$43,219,440",True,FALSE,"$239,262,819"
Anthony Davis,2,"$60,507,216",FALSE,FALSE,"$239,262,819"
Anthony Davis,3,"$65,347,793",FALSE,FALSE,"$239,262,819"
Anthony Davis,4,"$70,188,370",FALSE,FALSE,"$239,262,819"
Trae Young,1,"$43,031,940",FALSE,FALSE,"$137,998,980"
Trae Young,2,"$45,999,660",FALSE,FALSE,"$137,998,980"
Trae Young,3,"$48,967,380",FALSE,FALSE,"$137,998,980"
Luka Dončić,1,"$43,031,940",FALSE,FALSE,"$89,031,600"
Luka Dončić,2,"$45,999,660",FALSE,FALSE,"$89,031,600"
Luka Dončić,3,"$48,967,380",True,FALSE,"$89,031,600"
Zach LaVine,1,"$43,031,940",FALSE,FALSE,"$89,031,600"
Zach LaVine,2,"$45,999,660",FALSE,FALSE,"$89,031,600"
Zach LaVine,3,"$48,967,380",True,FALSE,"$89,031,600"
Fred VanVleet,1,"$42,846,615",FALSE,FALSE,"$42,846,615"
Fred VanVleet,2,"$44,886,930",FALSE,True,"$42,846,615"
Anthony Edwards,1,"$42,176,400",FALSE,FALSE,"$244,623,120"
Anthony Edwards,2,"$45,550,512",FALSE,FALSE,"$244,623,120"
Anthony Edwards,3,"$48,924,624",FALSE,FALSE,"$244,623,120"
Anthony Edwards,4,"$52,298,736",FALSE,FALSE,"$244,623,120"
Anthony Edwards,5,"$55,672,848",FALSE,FALSE,"$244,623,120"
Tyrese Haliburton,1,"$42,176,400",FALSE,FALSE,"$244,623,120"
Tyrese Haliburton,2,"$45,550,512",FALSE,FALSE,"$244,623,120"
Tyrese Haliburton,3,"$48,924,624",FALSE,FALSE,"$244,623,120"
Tyrese Haliburton,4,"$52,298,736",FALSE,FALSE,"$244,623,120"
Tyrese Haliburton,5,"$55,672,848",FALSE,FALSE,"$244,623,120"
Pascal Siakam,1,"$42,176,400",FALSE,FALSE,"$188,950,272"
Pascal Siakam,2,"$45,550,512",FALSE,FALSE,"$188,950,272"
Pascal Siakam,3,"$48,924,624",FALSE,FALSE,"$188,950,272"
Pascal Siakam,4,"$52,298,736",FALSE,FALSE,"$188,950,272"
Lauri Markkanen,1,"$42,176,400",FALSE,FALSE,"$42,176,400"
Kyrie Irving,1,"$41,000,000",FALSE,FALSE,"$41,000,000"
Kyrie Irving,2,"$43,962,963",True,FALSE,"$41,000,000"
Domantas Sabonis,1,"$40,500,000",FALSE,FALSE,"$180,816,000"
Domantas Sabonis,2,"$43,636,000",FALSE,FALSE,"$180,816,000"
Domantas Sabonis,3,"$46,772,000",FALSE,FALSE,"$180,816,000"
Domantas Sabonis,4,"$49,908,000",FALSE,FALSE,"$180,816,000"
Ben Simmons,1,"$40,338,144",FALSE,FALSE,"$40,338,144"
Zion Williamson,1,"$36,725,670",FALSE,FALSE,"$163,225,200"
Zion Williamson,2,"$39,446,090",FALSE,FALSE,"$163,225,200"
Zion Williamson,3,"$42,166,510",FALSE,FALSE,"$163,225,200"
Zion Williamson,4,"$44,886,930",FALSE,FALSE,"$163,225,200"
Ja Morant,1,"$36,725,670",FALSE,FALSE,"$163,225,200"
Ja Morant,2,"$39,446,090",FALSE,FALSE,"$163,225,200"
Ja Morant,3,"$42,166,510",FALSE,FALSE,"$163,225,200"
Ja Morant,4,"$44,886,930",FALSE,FALSE,"$163,225,200"
Darius Garland,1,"$36,725,670",FALSE,FALSE,"$163,225,200"
Darius Garland,2,"$39,446,090",FALSE,FALSE,"$163,225,200"
Darius Garland,3,"$42,166,510",FALSE,FALSE,"$163,225,200"
Darius Garland,4,"$44,886,930",FALSE,FALSE,"$163,225,200"
OG Anunoby,1,"$36,637,932",FALSE,FALSE,"$164,137,932"
OG Anunoby,2,"$39,568,966",FALSE,FALSE,"$164,137,932"
OG Anunoby,3,"$42,500,000",FALSE,FALSE,"$164,137,932"
OG Anunoby,4,"$45,431,034",FALSE,FALSE,"$164,137,932"
OG Anunoby,5,"$48,362,068",True,FALSE,"$164,137,932"
Brandon Ingram,1,"$36,016,200",FALSE,FALSE,"$36,016,200"
Jamal Murray,1,"$36,016,200",FALSE,FALSE,"$36,016,200"
Shai Gilgeous-Alexander,1,"$35,859,950",FALSE,FALSE,"$114,999,150"
Shai Gilgeous-Alexander,2,"$38,333,050",FALSE,FALSE,"$114,999,150"
Shai Gilgeous-Alexander,3,"$40,806,150",FALSE,FALSE,"$114,999,150"
Michael Porter Jr.,1,"$35,859,950",FALSE,FALSE,"$86,193,000"
Michael Porter Jr.,2,"$38,333,050",FALSE,FALSE,"$86,193,000"
Michael Porter Jr.,3,"$40,806,150",FALSE,FALSE,"$86,193,000"
Donovan Mitchell,1,"$35,410,310",FALSE,FALSE,"$131,910,038"
Donovan Mitchell,2,"$46,394,100",FALSE,FALSE,"$131,910,038"
Donovan Mitchell,3,"$50,105,628",FALSE,FALSE,"$131,910,038"
Donovan Mitchell,4,"$53,817,156",True,FALSE,"$131,910,038"
Tyrese Maxey,1,"$35,147,000",FALSE,FALSE,"$203,852,600"
Tyrese Maxey,2,"$37,958,760",FALSE,FALSE,"$203,852,600"
Tyrese Maxey,3,"$40,770,520",FALSE,FALSE,"$203,852,600"
Tyrese Maxey,4,"$43,582,280",FALSE,FALSE,"$203,852,600"
Tyrese Maxey,5,"$46,394,040",FALSE,FALSE,"$203,852,600"
LaMelo Ball,1,"$35,147,000",FALSE,FALSE,"$203,852,600"
LaMelo Ball,2,"$37,958,760",FALSE,FALSE,"$203,852,600"
LaMelo Ball,3,"$40,770,520",FALSE,FALSE,"$203,852,600"
LaMelo Ball,4,"$43,582,280",FALSE,FALSE,"$203,852,600"
LaMelo Ball,5,"$46,394,040",FALSE,FALSE,"$203,852,600"
Jayson Tatum,1,"$34,848,340",FALSE,FALSE,"$277,334,836"
Jayson Tatum,2,"$54,126,450",FALSE,FALSE,"$277,334,836"
Jayson Tatum,3,"$58,456,566",FALSE,FALSE,"$277,334,836"
Jayson Tatum,4,"$62,786,682",FALSE,FALSE,"$277,334,836"
Jayson Tatum,5,"$67,116,798",FALSE,FALSE,"$277,334,836"
Jayson Tatum,6,"$71,446,914",True,FALSE,"$277,334,836"
Bam Adebayo,1,"$34,848,340",FALSE,FALSE,"$173,269,456"
Bam Adebayo,2,"$37,096,620",FALSE,FALSE,"$173,269,456"
Bam Adebayo,3,"$48,713,700",FALSE,FALSE,"$173,269,456"
Bam Adebayo,4,"$52,610,796",FALSE,FALSE,"$173,269,456"
Bam Adebayo,5,"$56,507,892",True,FALSE,"$173,269,456"
De'Aaron Fox,1,"$34,848,340",FALSE,FALSE,"$71,944,960"
De'Aaron Fox,2,"$37,096,620",FALSE,FALSE,"$71,944,960"
Desmond Bane,1,"$34,005,250",FALSE,FALSE,"$197,230,450"
Desmond Bane,2,"$36,725,670",FALSE,FALSE,"$197,230,450"
Desmond Bane,3,"$39,446,090",FALSE,FALSE,"$197,230,450"
Desmond Bane,4,"$42,166,510",FALSE,FALSE,"$197,230,450"
Desmond Bane,5,"$44,886,930",FALSE,FALSE,"$197,230,450"
Deandre Ayton,1,"$34,005,126",FALSE,FALSE,"$69,555,940"
Deandre Ayton,2,"$35,550,814",FALSE,FALSE,"$69,555,940"
James Harden,1,"$33,653,846",FALSE,FALSE,"$33,653,846"
James Harden,2,"$36,346,154",True,FALSE,"$33,653,846"
CJ McCollum,1,"$33,333,333",FALSE,FALSE,"$63,999,999"
CJ McCollum,2,"$30,666,666",FALSE,FALSE,"$63,999,999"
Immanuel Quickley,1,"$32,500,000",FALSE,FALSE,"$130,000,000"
Immanuel Quickley,2,"$32,500,000",FALSE,FALSE,"$130,000,000"
Immanuel Quickley,3,"$32,500,000",FALSE,FALSE,"$130,000,000"
Immanuel Quickley,4,"$32,500,000",FALSE,FALSE,"$130,000,000"
Khris Middleton,1,"$31,666,667",FALSE,FALSE,"$31,666,667"
Khris Middleton,2,"$34,012,345",True,FALSE,"$31,666,667"
Jrue Holiday,1,"$30,000,000",FALSE,FALSE,"$97,200,000"
Jrue Holiday,2,"$32,400,000",FALSE,FALSE,"$97,200,000"
Jrue Holiday,3,"$34,800,000",FALSE,FALSE,"$97,200,000"
Jrue Holiday,4,"$37,200,000",True,FALSE,"$97,200,000"
Isaiah Hartenstein,1,"$30,000,000",FALSE,FALSE,"$58,500,000"
Isaiah Hartenstein,2,"$28,500,000",FALSE,FALSE,"$58,500,000"
Isaiah Hartenstein,3,"$28,500,000",FALSE,True,"$58,500,000"
Jerami Grant,1,"$29,793,104",FALSE,FALSE,"$96,000,003"
Jerami Grant,2,"$32,000,001",FALSE,FALSE,"$96,000,003"
Jerami Grant,3,"$34,206,898",FALSE,FALSE,"$96,000,003"
Jerami Grant,4,"$36,413,790",True,FALSE,"$96,000,003"
Jordan Poole,1,"$29,651,786",FALSE,FALSE,"$95,544,643"
Jordan Poole,2,"$31,848,215",FALSE,FALSE,"$95,544,643"
Jordan Poole,3,"$34,044,642",FALSE,FALSE,"$95,544,643"
Devin Vassell,1,"$29,347,826",FALSE,FALSE,"$135,000,000"
Devin Vassell,2,"$27,000,000",FALSE,FALSE,"$135,000,000"
Devin Vassell,3,"$27,000,000",FALSE,FALSE,"$135,000,000"
Devin Vassell,4,"$24,652,174",FALSE,FALSE,"$135,000,000"
Devin Vassell,5,"$27,000,000",FALSE,FALSE,"$135,000,000"
Kristaps Porziņģis,1,"$29,268,293",FALSE,FALSE,"$60,000,000"
Kristaps Porziņģis,2,"$30,731,707",FALSE,FALSE,"$60,000,000"
Tyler Herro,1,"$29,000,000",FALSE,FALSE,"$93,000,000"
Tyler Herro,2,"$31,000,000",FALSE,FALSE,"$93,000,000"
Tyler Herro,3,"$33,000,000",FALSE,FALSE,"$93,000,000"
Julius Randle,1,"$28,939,680",FALSE,FALSE,"$28,939,680"
Julius Randle,2,"$30,935,520",True,FALSE,"$28,939,680"
Nic Claxton,1,"$27,556,817",FALSE,FALSE,"$97,000,000"
Nic Claxton,2,"$25,352,272",FALSE,FALSE,"$97,000,000"
Nic Claxton,3,"$23,147,727",FALSE,FALSE,"$97,000,000"
Nic Claxton,4,"$20,943,184",FALSE,FALSE,"$97,000,000"
Miles Bridges,1,"$27,173,913",FALSE,FALSE,"$75,000,000"
Miles Bridges,2,"$25,000,000",FALSE,FALSE,"$75,000,000"
Miles Bridges,3,"$22,826,087",FALSE,FALSE,"$75,000,000"
John Collins,1,"$26,580,000",FALSE,FALSE,"$26,580,000"
John Collins,2,"$26,580,000",True,FALSE,"$26,580,000"
Andrew Wiggins,1,"$26,276,786",FALSE,FALSE,"$54,500,001"
Andrew Wiggins,2,"$28,223,215",FALSE,FALSE,"$54,500,001"
Andrew Wiggins,3,"$30,169,644",True,FALSE,"$54,500,001"
Anfernee Simons,1,"$25,892,857",FALSE,FALSE,"$53,571,428"
Anfernee Simons,2,"$27,678,571",FALSE,FALSE,"$53,571,428"
RJ Barrett,1,"$25,794,643",FALSE,FALSE,"$83,116,071"
RJ Barrett,2,"$27,705,357",FALSE,FALSE,"$83,116,071"
RJ Barrett,3,"$29,616,071",FALSE,FALSE,"$83,116,071"
Dejounte Murray,1,"$25,499,599",FALSE,FALSE,"$82,618,704"
Dejounte Murray,2,"$27,539,568",FALSE,FALSE,"$82,618,704"
Dejounte Murray,3,"$29,579,537",FALSE,FALSE,"$82,618,704"
Dejounte Murray,4,"$31,619,506",True,FALSE,"$82,618,704"
Tobias Harris,1,"$25,365,854",FALSE,FALSE,"$52,000,000"
Tobias Harris,2,"$26,634,146",FALSE,FALSE,"$52,000,000"
Jaren Jackson Jr.,1,"$25,257,798",FALSE,FALSE,"$48,671,193"
Jaren Jackson Jr.,2,"$23,413,395",FALSE,FALSE,"$48,671,193"
Jonathan Isaac,1,"$25,000,000",FALSE,FALSE,"$69,000,000"
Jonathan Isaac,2,"$15,000,000",FALSE,FALSE,"$69,000,000"
Jonathan Isaac,3,"$14,500,000",FALSE,FALSE,"$69,000,000"
Jonathan Isaac,4,"$14,500,000",FALSE,FALSE,"$69,000,000"
Jonathan Isaac,5,"$15,000,000",FALSE,FALSE,"$69,000,000"
Jalen Brunson,1,"$24,960,001",FALSE,FALSE,"$138,178,564"
Jalen Brunson,2,"$34,944,001",FALSE,FALSE,"$138,178,564"
Jalen Brunson,3,"$37,739,521",FALSE,FALSE,"$138,178,564"
Jalen Brunson,4,"$40,535,041",FALSE,FALSE,"$138,178,564"
Jalen Brunson,5,"$43,330,561",True,FALSE,"$138,178,564"
Terry Rozier,1,"$24,924,126",FALSE,FALSE,"$51,567,157"
Terry Rozier,2,"$26,643,031",FALSE,FALSE,"$51,567,157"
Draymond Green,1,"$24,107,143",FALSE,FALSE,"$77,678,571"
Draymond Green,2,"$25,892,857",FALSE,FALSE,"$77,678,571"
Draymond Green,3,"$27,678,571",FALSE,FALSE,"$77,678,571"
Kyle Kuzma,1,"$23,522,727",FALSE,FALSE,"$64,431,818"
Kyle Kuzma,2,"$21,477,272",FALSE,FALSE,"$64,431,818"
Kyle Kuzma,3,"$19,431,819",FALSE,FALSE,"$64,431,818"
DeMar DeRozan,1,"$23,400,000",FALSE,FALSE,"$47,970,000"
DeMar DeRozan,2,"$24,570,000",FALSE,FALSE,"$47,970,000"
DeMar DeRozan,3,"$25,740,000",FALSE,FALSE,"$47,970,000"
Mikal Bridges,1,"$23,300,000",FALSE,FALSE,"$48,200,000"
Mikal Bridges,2,"$24,900,000",FALSE,FALSE,"$48,200,000"
Jaden McDaniels,1,"$23,017,242",FALSE,FALSE,"$133,500,000"
Jaden McDaniels,2,"$24,858,622",FALSE,FALSE,"$133,500,000"
Jaden McDaniels,3,"$26,700,001",FALSE,FALSE,"$133,500,000"
Jaden McDaniels,4,"$28,541,380",FALSE,FALSE,"$133,500,000"
Jaden McDaniels,5,"$30,382,755",FALSE,FALSE,"$133,500,000"
Bruce Brown,1,"$23,000,000",FALSE,True,"$23,000,000"
Brook Lopez,1,"$23,000,000",FALSE,FALSE,"$23,000,000"
Aaron Gordon,1,"$22,841,455",FALSE,FALSE,"$22,841,455"
Aaron Gordon,2,"$22,841,455",True,FALSE,"$22,841,455"
Kentavious Caldwell-Pope,1,"$22,757,000",FALSE,FALSE,"$44,378,500"
Kentavious Caldwell-Pope,2,"$21,621,500",FALSE,FALSE,"$44,378,500"
Kentavious Caldwell-Pope,3,"$21,621,500",True,FALSE,"$44,378,500"
Cameron Johnson,1,"$22,500,000",FALSE,FALSE,"$65,543,478"
Cameron Johnson,2,"$20,543,478",FALSE,FALSE,"$65,543,478"
Cameron Johnson,3,"$22,500,000",FALSE,FALSE,"$65,543,478"
Malcolm Brogdon,1,"$22,500,000",FALSE,FALSE,"$22,500,000"
Clint Capela,1,"$22,265,280",FALSE,FALSE,"$22,265,280"
Dillon Brooks,1,"$22,255,493",FALSE,FALSE,"$63,372,330"
Dillon Brooks,2,"$21,124,110",FALSE,FALSE,"$63,372,330"
Dillon Brooks,3,"$19,992,727",FALSE,FALSE,"$63,372,330"
De'Andre Hunter,1,"$21,696,429",FALSE,FALSE,"$69,910,714"
De'Andre Hunter,2,"$23,303,571",FALSE,FALSE,"$69,910,714"
De'Andre Hunter,3,"$24,910,714",FALSE,FALSE,"$69,910,714"
Lonzo Ball,1,"$21,395,348",True,FALSE,"$21,395,348"
Marcus Smart,1,"$20,210,284",FALSE,FALSE,"$41,797,139"
Marcus Smart,2,"$21,586,855",FALSE,FALSE,"$41,797,139"
Derrick White,1,"$20,071,429",FALSE,FALSE,"$111,115,429"
Derrick White,2,"$28,100,000",FALSE,FALSE,"$111,115,429"
Derrick White,3,"$30,348,000",FALSE,FALSE,"$111,115,429"
Derrick White,4,"$32,596,000",FALSE,FALSE,"$111,115,429"
Derrick White,5,"$34,844,000",True,FALSE,"$111,115,429"
Nikola Vučević,1,"$20,000,000",FALSE,FALSE,"$41,481,481"
Nikola Vučević,2,"$21,481,481",FALSE,FALSE,"$41,481,481"
Jarrett Allen,1,"$20,000,000",FALSE,FALSE,"$40,000,000"
Jarrett Allen,2,"$20,000,000",FALSE,FALSE,"$40,000,000"
Myles Turner,1,"$19,928,500",FALSE,FALSE,"$19,928,500"
Jakob Poeltl,1,"$19,500,000",FALSE,FALSE,"$39,000,000"
Jakob Poeltl,2,"$19,500,000",FALSE,FALSE,"$39,000,000"
Jakob Poeltl,3,"$19,500,000",True,FALSE,"$39,000,000"
Duncan Robinson,1,"$19,406,000",FALSE,FALSE,"$29,294,000"
Duncan Robinson,2,"$19,888,000",FALSE,FALSE,"$29,294,000"
Norman Powell,1,"$19,241,379",FALSE,FALSE,"$39,724,137"
Norman Powell,2,"$20,482,758",FALSE,FALSE,"$39,724,137"
Bojan Bogdanović,1,"$19,032,850",FALSE,FALSE,
Keldon Johnson,1,"$19,000,000",FALSE,FALSE,"$54,000,000"
Keldon Johnson,2,"$17,500,000",FALSE,FALSE,"$54,000,000"
Keldon Johnson,3,"$17,500,000",FALSE,FALSE,"$54,000,000"
D'Angelo Russell,1,"$18,692,307",True,FALSE,"$18,692,307"
Collin Sexton,1,"$18,350,000",FALSE,FALSE,"$37,525,000"
Collin Sexton,2,"$19,175,000",FALSE,FALSE,"$37,525,000"
Josh Hart,1,"$18,144,000",FALSE,FALSE,"$58,540,000"
Josh Hart,2,"$19,472,240",FALSE,FALSE,"$58,540,000"
Josh Hart,3,"$20,923,760",FALSE,FALSE,"$58,540,000"
Josh Hart,4,"$22,375,280",FALSE,True,"$58,540,000"
Jusuf Nurkić,1,"$18,125,000",FALSE,FALSE,"$37,500,000"
Jusuf Nurkić,2,"$19,375,000",FALSE,FALSE,"$37,500,000"
Patrick Williams,1,"$18,000,000",FALSE,FALSE,"$72,000,000"
Patrick Williams,2,"$18,000,000",FALSE,FALSE,"$72,000,000"
Patrick Williams,3,"$18,000,000",FALSE,FALSE,"$72,000,000"
Patrick Williams,4,"$18,000,000",FALSE,FALSE,"$72,000,000"
Patrick Williams,5,"$18,000,000",True,FALSE,"$72,000,000"
Harrison Barnes,1,"$18,000,000",FALSE,FALSE,"$37,000,000"
Harrison Barnes,2,"$19,000,000",FALSE,FALSE,"$37,000,000"
Malik Monk,1,"$17,405,203",FALSE,FALSE,"$56,392,857"
Malik Monk,2,"$18,797,619",FALSE,FALSE,"$56,392,857"
Malik Monk,3,"$20,190,035",FALSE,FALSE,"$56,392,857"
Malik Monk,4,"$21,582,451",True,FALSE,"$56,392,857"
Bogdan Bogdanović,1,"$17,260,000",FALSE,FALSE,"$33,280,000"
Bogdan Bogdanović,2,"$16,020,000",FALSE,FALSE,"$33,280,000"
Bogdan Bogdanović,3,"$16,020,000",FALSE,True,"$33,280,000"
Rui Hachimura,1,"$17,000,000",FALSE,FALSE,"$35,259,259"
Rui Hachimura,2,"$18,259,259",FALSE,FALSE,"$35,259,259"
Kevin Huerter,1,"$16,830,357",FALSE,FALSE,"$34,821,428"
Kevin Huerter,2,"$17,991,071",FALSE,FALSE,"$34,821,428"
Zach Collins,1,"$16,741,200",FALSE,FALSE,"$34,821,696"
Zach Collins,2,"$18,080,496",FALSE,FALSE,"$34,821,696"
Caris LeVert,1,"$16,615,384",FALSE,FALSE,"$16,615,384"
Luguentz Dort,1,"$16,500,000",FALSE,FALSE,"$34,222,222"
Luguentz Dort,2,"$17,722,222",FALSE,FALSE,"$34,222,222"
Luguentz Dort,3,"$17,722,222",FALSE,True,"$34,222,222"
Tim Hardaway Jr.,1,"$16,193,183",FALSE,FALSE,"$16,193,183"
Klay Thompson,1,"$15,873,016",FALSE,FALSE,"$50,000,000"
Klay Thompson,2,"$16,666,667",FALSE,FALSE,"$50,000,000"
Klay Thompson,3,"$17,460,317",FALSE,FALSE,"$50,000,000"
Deni Avdija,1,"$15,625,000",FALSE,FALSE,"$55,000,000"
Deni Avdija,2,"$14,375,000",FALSE,FALSE,"$55,000,000"
Deni Avdija,3,"$13,125,000",FALSE,FALSE,"$55,000,000"
Deni Avdija,4,"$11,875,000",FALSE,FALSE,"$55,000,000"
Grayson Allen,1,"$15,625,000",FALSE,FALSE,"$50,625,000"
Grayson Allen,2,"$16,875,000",FALSE,FALSE,"$50,625,000"
Grayson Allen,3,"$18,125,000",FALSE,FALSE,"$50,625,000"
Grayson Allen,4,"$19,375,000",True,FALSE,"$50,625,000"
P.J. Washington,1,"$15,500,000",FALSE,FALSE,"$29,652,174"
P.J. Washington,2,"$14,152,174",FALSE,FALSE,"$29,652,174"
Max Strus,1,"$15,212,068",FALSE,FALSE,"$47,809,356"
Max Strus,2,"$15,936,452",FALSE,FALSE,"$47,809,356"
Max Strus,3,"$16,660,836",FALSE,FALSE,"$47,809,356"
Isaiah Stewart,1,"$15,000,000",FALSE,FALSE,"$45,000,000"
Isaiah Stewart,2,"$15,000,000",FALSE,FALSE,"$45,000,000"
Isaiah Stewart,3,"$15,000,000",FALSE,FALSE,"$45,000,000"
Isaiah Stewart,4,"$15,000,000",FALSE,True,"$45,000,000"
Dorian Finney-Smith,1,"$14,924,167",FALSE,FALSE,"$14,924,167"
Dorian Finney-Smith,2,"$15,378,480",True,FALSE,"$14,924,167"
